,Position,ID,Salary,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
115,SF,11650117,3900,Tyreke Evans,IND,29,1,1,0,24.4,11,4,12,33.3,2,7,28.6,1,2,50.0,0,2,2,0,3,1,0,1,13.4,0,0,-7
116,PG,11650131,3800,Marcus Smart,BOS,24,1,0,1,16.6,5,2,4,50.0,0,1,0.0,1,1,100.0,0,2,2,3,1,1,1,2,16.9,0,0,-13
117,SG,11650131,3800,Marcus Smart,BOS,24,1,0,1,16.6,5,2,4,50.0,0,1,0.0,1,1,100.0,0,2,2,3,1,1,1,2,16.9,0,0,-13
118,SG,11650135,3800,Andre Iguodala,GSW,34,1,0,1,28.3,8,4,9,44.4,0,4,0.0,0,0,0.0,2,3,5,4,2,0,0,0,18.0,0,0,-12
119,SF,11650135,3800,Andre Iguodala,GSW,34,1,0,1,28.3,8,4,9,44.4,0,4,0.0,0,0,0.0,2,3,5,4,2,0,0,0,18.0,0,0,-12
120,SF,11650145,3700,Wilson Chandler,PHI,31,1,1,0,14.1,2,0,2,0.0,0,2,0.0,2,2,100.0,1,4,5,0,0,0,0,1,8.0,0,0,-3
121,PF,11650145,3700,Wilson Chandler,PHI,31,1,1,0,14.1,2,0,2,0.0,0,2,0.0,2,2,100.0,1,4,5,0,0,0,0,1,8.0,0,0,-3
122,PF,11650149,3700,Kevon Looney,GSW,22,1,0,1,26.8,0,0,2,0.0,0,0,0.0,0,0,0.0,5,2,7,1,1,0,0,4,8.9,0,0,-15
123,C,11650149,3700,Kevon Looney,GSW,22,1,0,1,26.8,0,0,2,0.0,0,0,0.0,0,0,0.0,5,2,7,1,1,0,0,4,8.9,0,0,-15
124,SF,11650158,3700,Jonas Jerebko,GSW,31,1,0,1,25.1,5,2,7,28.6,1,4,25.0,0,0,0.0,3,7,10,4,0,0,0,4,23.0,0,0,-11
125,PF,11650158,3700,Jonas Jerebko,GSW,31,1,0,1,25.1,5,2,7,28.6,1,4,25.0,0,0,0.0,3,7,10,4,0,0,0,4,23.0,0,0,-11
126,PG,11650173,3600,Markelle Fultz,PHI,20,1,1,0,19.1,6,3,6,50.0,0,0,0.0,0,0,0.0,2,4,6,1,3,1,1,4,17.7,0,0,1
127,SG,11650173,3600,Markelle Fultz,PHI,20,1,1,0,19.1,6,3,6,50.0,0,0,0.0,0,0,0.0,2,4,6,1,3,1,1,4,17.7,0,0,1
128,SG,11650162,3600,Iman Shumpert,SAC,28,1,0,1,21.2,3,1,5,20.0,1,4,25.0,0,0,0.0,2,3,5,2,1,1,0,0,14.0,0,0,-1
129,SF,11650162,3600,Iman Shumpert,SAC,28,1,0,1,21.2,3,1,5,20.0,1,4,25.0,0,0,0.0,2,3,5,2,1,1,0,0,14.0,0,0,-1
130,PF,11650177,3500,Dwight Powell,DAL,27,1,1,0,17.1,7,3,6,50.0,0,1,0.0,1,1,100.0,2,2,4,0,0,1,0,1,14.8,0,0,-11
131,C,11650177,3500,Dwight Powell,DAL,27,1,1,0,17.1,7,3,6,50.0,0,1,0.0,1,1,100.0,2,2,4,0,0,1,0,1,14.8,0,0,-11
132,SF,11650189,3500,Wesley Johnson,NOP,31,1,1,0,24.4,6,2,3,66.7,2,3,66.7,0,0,0.0,1,5,6,2,0,0,0,1,16.2,0,0,-1
133,PF,11650189,3500,Wesley Johnson,NOP,31,1,1,0,24.4,6,2,3,66.7,2,3,66.7,0,0,0.0,1,5,6,2,0,0,0,1,16.2,0,0,-1
134,PF,11650220,3400,Mike Muscala,PHI,27,1,1,0,36.8,6,2,8,25.0,1,6,16.7,1,1,100.0,0,6,6,2,2,2,0,3,20.2,0,0,15
135,C,11650220,3400,Mike Muscala,PHI,27,1,1,0,36.8,6,2,8,25.0,1,6,16.7,1,1,100.0,0,6,6,2,2,2,0,3,20.2,0,0,15
136,SG,11650198,3400,Jonathon Simmons,ORL,29,1,1,0,26.1,12,5,10,50.0,0,2,0.0,2,3,66.7,1,4,5,6,0,0,0,2,27.0,0,0,9
137,SF,11650198,3400,Jonathon Simmons,ORL,29,1,1,0,26.1,12,5,10,50.0,0,2,0.0,2,3,66.7,1,4,5,6,0,0,0,2,27.0,0,0,9
138,SG,11650230,3400,Gerald Green,HOU,32,1,1,0,13.7,17,6,10,60.0,5,8,62.5,0,0,0.0,0,1,1,0,1,0,0,2,17.2,0,0,0
139,SF,11650230,3400,Gerald Green,HOU,32,1,1,0,13.7,17,6,10,60.0,5,8,62.5,0,0,0.0,0,1,1,0,1,0,0,2,17.2,0,0,0
