Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Zach Collins (11595485),Zach Collins,11595485,PF/C/F/UTIL,4000,LAC@POR 11/08/2018 10:00PM ET,POR,20.32
PF/C,Jordan Bell (11595501),Jordan Bell,11595501,PF/C/F/UTIL,3900,MIL@GS 11/08/2018 10:30PM ET,GS,8.35
SG/SF,Alex Abrines (11595493),Alex Abrines,11595493,SG/SF/F/G/UTIL,3900,HOU@OKC 11/08/2018 08:00PM ET,OKC,13.94
PG,Isaiah Canaan (11595498),Isaiah Canaan,11595498,PG/G/UTIL,3900,BOS@PHO 11/08/2018 09:00PM ET,PHO,19.08
PG/SG,Patrick Beverley (11595505),Patrick Beverley,11595505,PG/SG/G/UTIL,3800,LAC@POR 11/08/2018 10:00PM ET,LAC,20.22
SF/PF,Alfonzo McKinnie (11595514),Alfonzo McKinnie,11595514,SF/PF/F/UTIL,3800,MIL@GS 11/08/2018 10:30PM ET,GS,13.84
PG/SG,Raymond Felton (11595518),Raymond Felton,11595518,PG/SG/G/UTIL,3800,HOU@OKC 11/08/2018 08:00PM ET,OKC,12.42
SG/SF,James Ennis III (11595522),James Ennis III,11595522,SG/SF/F/G/UTIL,3800,HOU@OKC 11/08/2018 08:00PM ET,HOU,15.62
PG/SG,Marcus Smart (11595527),Marcus Smart,11595527,PG/SG/G/UTIL,3700,BOS@PHO 11/08/2018 09:00PM ET,BOS,17.75
PF/C,Richaun Holmes (11595531),Richaun Holmes,11595531,PF/C/F/UTIL,3700,BOS@PHO 11/08/2018 09:00PM ET,PHO,8.61
PG/SG,Shai Gilgeous-Alexander (11595535),Shai Gilgeous-Alexander,11595535,PG/SG/G/UTIL,3600,LAC@POR 11/08/2018 10:00PM ET,LAC,18.58
C,John Henson (11595539),John Henson,11595539,C/UTIL,3600,MIL@GS 11/08/2018 10:30PM ET,MIL,18.3
SF/PF,Jonas Jerebko (11595541),Jonas Jerebko,11595541,SF/PF/F/UTIL,3600,MIL@GS 11/08/2018 10:30PM ET,GS,16.84
C,Nerlens Noel (11595545),Nerlens Noel,11595545,C/UTIL,3600,HOU@OKC 11/08/2018 08:00PM ET,OKC,18.78
SF/PF,Gary Clark (11595547),Gary Clark,11595547,SF/PF/F/UTIL,3600,HOU@OKC 11/08/2018 08:00PM ET,HOU,10.47
SG,Avery Bradley (11595551),Avery Bradley,11595551,SG/G/UTIL,3500,LAC@POR 11/08/2018 10:00PM ET,LAC,13.42
PF/C,Kevon Looney (11595554),Kevon Looney,11595554,PF/C/F/UTIL,3500,MIL@GS 11/08/2018 10:30PM ET,GS,15.91
SG/SF,Gerald Green (11595558),Gerald Green,11595558,SG/SF/F/G/UTIL,3500,HOU@OKC 11/08/2018 08:00PM ET,HOU,13.58
SG/SF,Mikal Bridges (11595563),Mikal Bridges,11595563,SG/SF/F/G/UTIL,3500,BOS@PHO 11/08/2018 09:00PM ET,PHO,14.56
SG/SF,Nik Stauskas (11595568),Nik Stauskas,11595568,SG/SF/F/G/UTIL,3400,LAC@POR 11/08/2018 10:00PM ET,POR,15.70
SF/PF,Jake Layman (11595573),Jake Layman,11595573,SF/PF/F/UTIL,3400,LAC@POR 11/08/2018 10:00PM ET,POR,11.41
C,Marcin Gortat (11595577),Marcin Gortat,11595577,C/UTIL,3400,LAC@POR 11/08/2018 10:00PM ET,LAC,13.69
SF/PF,Mike Scott (11595579),Mike Scott,11595579,SF/PF/F/UTIL,3400,LAC@POR 11/08/2018 10:00PM ET,LAC,10.28
PG/SF,Donte DiVincenzo (11595583),Donte DiVincenzo,11595583,PG/SF/F/G/UTIL,3400,MIL@GS 11/08/2018 10:30PM ET,MIL,16.02
PF/C,Patrick Patterson (11595588),Patrick Patterson,11595588,PF/C/F/UTIL,3400,HOU@OKC 11/08/2018 08:00PM ET,OKC,14.22
PG,Michael Carter-Williams (11595592),Michael Carter-Williams,11595592,PG/G/UTIL,3400,HOU@OKC 11/08/2018 08:00PM ET,HOU,12.5
SG/SF,Josh Jackson (11595595),Josh Jackson,11595595,SG/SF/F/G/UTIL,3400,BOS@PHO 11/08/2018 09:00PM ET,PHO,13.4
SG/SF,Andre Roberson (11595600),Andre Roberson,11595600,SG/SF/F/G/UTIL,3300,HOU@OKC 11/08/2018 08:00PM ET,OKC,0
PG,Elie Okobo (11595605),Elie Okobo,11595605,PG/G/UTIL,3300,BOS@PHO 11/08/2018 09:00PM ET,PHO,12.16
C,Aron Baynes (11595608),Aron Baynes,11595608,C/UTIL,3300,BOS@PHO 11/08/2018 09:00PM ET,BOS,13.5
PF/C,Daniel Theis (11595610),Daniel Theis,11595610,PF/C/F/UTIL,3300,BOS@PHO 11/08/2018 09:00PM ET,BOS,11.65
C,Meyers Leonard (11595614),Meyers Leonard,11595614,C/UTIL,3200,LAC@POR 11/08/2018 10:00PM ET,POR,10.84
SF/PF,Moe Harkless (11595616),Moe Harkless,11595616,SF/PF/F/UTIL,3200,LAC@POR 11/08/2018 10:00PM ET,POR,14.6
PG,Milos Teodosic (11595620),Milos Teodosic,11595620,PG/G/UTIL,3200,LAC@POR 11/08/2018 10:00PM ET,LAC,10.88
SG/SF,Tony Snell (11595623),Tony Snell,11595623,SG/SF/F/G/UTIL,3200,MIL@GS 11/08/2018 10:30PM ET,MIL,12.4
C,Damian Jones (11595628),Damian Jones,11595628,C/UTIL,3200,MIL@GS 11/08/2018 10:30PM ET,GS,13.64
SG/SF,Hamidou Diallo (11595630),Hamidou Diallo,11595630,SG/SF/F/G/UTIL,3200,HOU@OKC 11/08/2018 08:00PM ET,OKC,11.78
SG/SF,Terrance Ferguson (11595635),Terrance Ferguson,11595635,SG/SF/F/G/UTIL,3200,HOU@OKC 11/08/2018 08:00PM ET,OKC,7.17
PF/C,Marquese Chriss (11595640),Marquese Chriss,11595640,PF/C/F/UTIL,3200,HOU@OKC 11/08/2018 08:00PM ET,HOU,4
C,Nene Hilario (11595644),Nene Hilario,11595644,C/UTIL,3200,HOU@OKC 11/08/2018 08:00PM ET,HOU,0
PF/C,Ryan Anderson (11595646),Ryan Anderson,11595646,PF/C/F/UTIL,3200,BOS@PHO 11/08/2018 09:00PM ET,PHO,12.52
PG/SG,Seth Curry (11595650),Seth Curry,11595650,PG/SG/G/UTIL,3100,LAC@POR 11/08/2018 10:00PM ET,POR,8.93
SG/SF,Pat Connaughton (11595654),Pat Connaughton,11595654,SG/SF/F/G/UTIL,3100,MIL@GS 11/08/2018 10:30PM ET,MIL,13.61
PF/C,Isaiah Hartenstein (11595659),Isaiah Hartenstein,11595659,PF/C/F/UTIL,3100,HOU@OKC 11/08/2018 08:00PM ET,HOU,5.72
PG/SG,Jamal Crawford (11595663),Jamal Crawford,11595663,PG/SG/G/UTIL,3100,BOS@PHO 11/08/2018 09:00PM ET,PHO,5.89
SF/PF,Semi Ojeleye (11595667),Semi Ojeleye,11595667,SF/PF/F/UTIL,3100,BOS@PHO 11/08/2018 09:00PM ET,BOS,4
PF/C,Caleb Swanigan (11595671),Caleb Swanigan,11595671,PF/C/F/UTIL,3000,LAC@POR 11/08/2018 10:00PM ET,POR,10.33
PG/SG,Wade Baldwin IV (11595675),Wade Baldwin IV,11595675,PG/SG/G/UTIL,3000,LAC@POR 11/08/2018 10:00PM ET,POR,1.75
SG,Gary Trent Jr. (11595679),Gary Trent Jr.,11595679,SG/G/UTIL,3000,LAC@POR 11/08/2018 10:00PM ET,POR,4
PG/SG,Anfernee Simons (11595682),Anfernee Simons,11595682,PG/SG/G/UTIL,3000,LAC@POR 11/08/2018 10:00PM ET,POR,1
SF/PF,Luc Richard Mbah a Moute (11595686),Luc Richard Mbah a Moute,11595686,SF/PF/F/UTIL,3000,LAC@POR 11/08/2018 10:00PM ET,LAC,8.94
C,Angel Delgado (11595690),Angel Delgado,11595690,C/UTIL,3000,LAC@POR 11/08/2018 10:00PM ET,LAC,0
SG,Jerome Robinson (11595692),Jerome Robinson,11595692,SG/G/UTIL,3000,LAC@POR 11/08/2018 10:00PM ET,LAC,4.4
SG/SF,Sindarius Thornwell (11595695),Sindarius Thornwell,11595695,SG/SF/F/G/UTIL,3000,LAC@POR 11/08/2018 10:00PM ET,LAC,0
PF/C,Johnathan Motley (11595700),Johnathan Motley,11595700,PF/C/F/UTIL,3000,LAC@POR 11/08/2018 10:00PM ET,LAC,0
PG/SG,Tyrone Wallace (11595704),Tyrone Wallace,11595704,PG/SG/G/UTIL,3000,LAC@POR 11/08/2018 10:00PM ET,LAC,3.38
PF/C,Thon Maker (11595708),Thon Maker,11595708,PF/C/F/UTIL,3000,MIL@GS 11/08/2018 10:30PM ET,MIL,13
PG/SG,Matthew Dellavedova (11595712),Matthew Dellavedova,11595712,PG/SG/G/UTIL,3000,MIL@GS 11/08/2018 10:30PM ET,MIL,6.45
SG,Jodie Meeks (11595716),Jodie Meeks,11595716,SG/G/UTIL,3000,MIL@GS 11/08/2018 10:30PM ET,MIL,0
SG,Jaylen Morris (11595719),Jaylen Morris,11595719,SG/G/UTIL,3000,MIL@GS 11/08/2018 10:30PM ET,MIL,0
PG,Trevon Duval (11595722),Trevon Duval,11595722,PG/G/UTIL,3000,MIL@GS 11/08/2018 10:30PM ET,MIL,0
PF/C,D.J. Wilson (11595725),D.J. Wilson,11595725,PF/C/F/UTIL,3000,MIL@GS 11/08/2018 10:30PM ET,MIL,0
SG/SF,Sterling Brown (11595729),Sterling Brown,11595729,SG/SF/F/G/UTIL,3000,MIL@GS 11/08/2018 10:30PM ET,MIL,5.1
PF/C,Christian Wood (11595734),Christian Wood,11595734,PF/C/F/UTIL,3000,MIL@GS 11/08/2018 10:30PM ET,MIL,3.25
PG,Shaun Livingston (11595738),Shaun Livingston,11595738,PG/G/UTIL,3000,MIL@GS 11/08/2018 10:30PM ET,GS,12.5
PG,Quinn Cook (11595741),Quinn Cook,11595741,PG/G/UTIL,3000,MIL@GS 11/08/2018 10:30PM ET,GS,9.66
SG/SF,Damion Lee (11595744),Damion Lee,11595744,SG/SF/F/G/UTIL,3000,MIL@GS 11/08/2018 10:30PM ET,GS,-0.25
PF,Marcus Derrickson (11595749),Marcus Derrickson,11595749,PF/F/UTIL,3000,MIL@GS 11/08/2018 10:30PM ET,GS,0
SG/SF,Jacob Evans III (11595752),Jacob Evans III,11595752,SG/SF/F/G/UTIL,3000,MIL@GS 11/08/2018 10:30PM ET,GS,3
SG/SF,Timothe Luwawu-Cabarrot (11595757),Timothe Luwawu-Cabarrot,11595757,SG/SF/F/G/UTIL,3000,HOU@OKC 11/08/2018 08:00PM ET,OKC,0.42
PG/SG,Deonte Burton (11595762),Deonte Burton,11595762,PG/SG/G/UTIL,3000,HOU@OKC 11/08/2018 08:00PM ET,OKC,2.92
PF/C,Tyler Davis (11595766),Tyler Davis,11595766,PF/C/F/UTIL,3000,HOU@OKC 11/08/2018 08:00PM ET,OKC,0
PF,Abdel Nader (11595770),Abdel Nader,11595770,PF/F/UTIL,3000,HOU@OKC 11/08/2018 08:00PM ET,OKC,0.5
PF/C,Zhou Qi (11595773),Zhou Qi,11595773,PF/C/F/UTIL,3000,HOU@OKC 11/08/2018 08:00PM ET,HOU,2
SF/PF,Vincent Edwards (11595777),Vincent Edwards,11595777,SF/PF/F/UTIL,3000,HOU@OKC 11/08/2018 08:00PM ET,HOU,0
PG/SG,Brandon Knight (11595781),Brandon Knight,11595781,PG/SG/G/UTIL,3000,HOU@OKC 11/08/2018 08:00PM ET,HOU,0
SG,Troy Daniels (11595785),Troy Daniels,11595785,SG/G/UTIL,3000,BOS@PHO 11/08/2018 09:00PM ET,PHO,8.25
SG/SF,George King (11595788),George King,11595788,SG/SF/F/G/UTIL,3000,BOS@PHO 11/08/2018 09:00PM ET,PHO,0
PG/SG,De'Anthony Melton (11595793),De'Anthony Melton,11595793,PG/SG/G/UTIL,3000,BOS@PHO 11/08/2018 09:00PM ET,PHO,9.25
PF/C,Dragan Bender (11595797),Dragan Bender,11595797,PF/C/F/UTIL,3000,BOS@PHO 11/08/2018 09:00PM ET,PHO,2.31
SG/SF,Jabari Bird (11595801),Jabari Bird,11595801,SG/SF/F/G/UTIL,3000,BOS@PHO 11/08/2018 09:00PM ET,BOS,0
PG/SG,PJ Dozier (11595806),PJ Dozier,11595806,PG/SG/G/UTIL,3000,BOS@PHO 11/08/2018 09:00PM ET,BOS,0
PF/C,Robert Williams (11595810),Robert Williams,11595810,PF/C/F/UTIL,3000,BOS@PHO 11/08/2018 09:00PM ET,BOS,4.38
PF/C,Guerschon Yabusele (11595814),Guerschon Yabusele,11595814,PF/C/F/UTIL,3000,BOS@PHO 11/08/2018 09:00PM ET,BOS,2.45
PG/SG,Brad Wanamaker (11595818),Brad Wanamaker,11595818,PG/SG/G/UTIL,3000,BOS@PHO 11/08/2018 09:00PM ET,BOS,3.38
PG/SG,Walt Lemon Jr. (11595822),Walt Lemon Jr.,11595822,PG/SG/G/UTIL,3000,BOS@PHO 11/08/2018 09:00PM ET,BOS,0
