Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF,Abdel Nader (11588161),Abdel Nader,11588161,PF/F/UTIL,3000,OKC@CLE 11/07/2018 07:00PM ET,OKC,0.5
SG,Deonte Burton (11588164),Deonte Burton,11588164,SG/G/UTIL,3000,OKC@CLE 11/07/2018 07:00PM ET,OKC,2.92
C,Tyler Davis (11588167),Tyler Davis,11588167,C/UTIL,3000,OKC@CLE 11/07/2018 07:00PM ET,OKC,0
SG,Timothe Luwawu-Cabarrot (11588169),Timothe Luwawu-Cabarrot,11588169,SG/G/UTIL,3000,OKC@CLE 11/07/2018 07:00PM ET,OKC,0.42
PF/C,Channing Frye (11588172),Channing Frye,11588172,PF/C/F/UTIL,3000,OKC@CLE 11/07/2018 07:00PM ET,CLE,12
SG,John Holland (11588176),John Holland,11588176,SG/G/UTIL,3000,OKC@CLE 11/07/2018 07:00PM ET,CLE,0
SG/SF,David Nwaba (11588179),David Nwaba,11588179,SG/SF/F/G/UTIL,3000,OKC@CLE 11/07/2018 07:00PM ET,CLE,5.54
PF,Billy Preston (11588184),Billy Preston,11588184,PF/F/UTIL,3000,OKC@CLE 11/07/2018 07:00PM ET,CLE,0
C,Ante Zizic (11588187),Ante Zizic,11588187,C/UTIL,3000,OKC@CLE 11/07/2018 07:00PM ET,CLE,6.41
SG,Furkan Korkmaz (11588189),Furkan Korkmaz,11588189,SG/G/UTIL,3000,PHI@IND 11/07/2018 08:00PM ET,PHI,2.38
PG,Shake Milton (11588192),Shake Milton,11588192,PG/G/UTIL,3000,PHI@IND 11/07/2018 08:00PM ET,PHI,0
PF,Jonah Bolden (11588195),Jonah Bolden,11588195,PF/F/UTIL,3000,PHI@IND 11/07/2018 08:00PM ET,PHI,2.62
PG,Demetrius Jackson (11588198),Demetrius Jackson,11588198,PG/G/UTIL,3000,PHI@IND 11/07/2018 08:00PM ET,PHI,0
PG/SG,Jerryd Bayless (11588201),Jerryd Bayless,11588201,PG/SG/G/UTIL,3000,PHI@IND 11/07/2018 08:00PM ET,PHI,0
SF,Zhaire Smith (11588205),Zhaire Smith,11588205,SF/F/UTIL,3000,PHI@IND 11/07/2018 08:00PM ET,PHI,0
PG,Aaron Holiday (11588208),Aaron Holiday,11588208,PG/G/UTIL,3000,PHI@IND 11/07/2018 08:00PM ET,IND,1.65
PG,Edmond Sumner (11588211),Edmond Sumner,11588211,PG/G/UTIL,3000,PHI@IND 11/07/2018 08:00PM ET,IND,1.25
PF/C,Kyle O'Quinn (11588214),Kyle O'Quinn,11588214,PF/C/F/UTIL,3000,PHI@IND 11/07/2018 08:00PM ET,IND,11.29
PF/C,Ike Anigbogu (11588218),Ike Anigbogu,11588218,PF/C/F/UTIL,3000,PHI@IND 11/07/2018 08:00PM ET,IND,2.75
PF,Alize Johnson (11588222),Alize Johnson,11588222,PF/F/UTIL,3000,PHI@IND 11/07/2018 08:00PM ET,IND,2.33
SG,Troy Caupain (11588225),Troy Caupain,11588225,SG/G/UTIL,3000,DET@ORL 11/07/2018 07:00PM ET,ORL,0
PF,Amile Jefferson (11588228),Amile Jefferson,11588228,PF/F/UTIL,3000,DET@ORL 11/07/2018 07:00PM ET,ORL,0
SF,Melvin Frazier (11588231),Melvin Frazier,11588231,SF/F/UTIL,3000,DET@ORL 11/07/2018 07:00PM ET,ORL,0
PG,Isaiah Briscoe (11588234),Isaiah Briscoe,11588234,PG/G/UTIL,3000,DET@ORL 11/07/2018 07:00PM ET,ORL,5
C,Timofey Mozgov (11588237),Timofey Mozgov,11588237,C/UTIL,3000,DET@ORL 11/07/2018 07:00PM ET,ORL,0
PF,Khem Birch (11588239),Khem Birch,11588239,PF/F/UTIL,3000,DET@ORL 11/07/2018 07:00PM ET,ORL,5.83
PG,Jose Calderon (11588242),Jose Calderon,11588242,PG/G/UTIL,3000,DET@ORL 11/07/2018 07:00PM ET,DET,5.88
PG,Zach Lofton (11588245),Zach Lofton,11588245,PG/G/UTIL,3000,DET@ORL 11/07/2018 07:00PM ET,DET,1.5
PF,Henry Ellenson (11588248),Henry Ellenson,11588248,PF/F/UTIL,3000,DET@ORL 11/07/2018 07:00PM ET,DET,11.25
PG,Keenan Evans (11588251),Keenan Evans,11588251,PG/G/UTIL,3000,DET@ORL 11/07/2018 07:00PM ET,DET,0
PG/SG,Yuta Watanabe (11588254),Yuta Watanabe,11588254,PG/SG/G/UTIL,3000,DEN@MEM 11/07/2018 08:00PM ET,MEM,4
PG,Jevon Carter (11588258),Jevon Carter,11588258,PG/G/UTIL,3000,DEN@MEM 11/07/2018 08:00PM ET,MEM,0
SF,D.J. Stephens (11588261),D.J. Stephens,11588261,SF/F/UTIL,3000,DEN@MEM 11/07/2018 08:00PM ET,MEM,0
PF,Tyler Lydon (11588264),Tyler Lydon,11588264,PF/F/UTIL,3000,DEN@MEM 11/07/2018 08:00PM ET,DEN,1.06
C,Thomas Welsh (11588267),Thomas Welsh,11588267,C/UTIL,3000,DEN@MEM 11/07/2018 08:00PM ET,DEN,2.75
PG,DeVaughn Akoon-Purcell (11588269),DeVaughn Akoon-Purcell,11588269,PG/G/UTIL,3000,DEN@MEM 11/07/2018 08:00PM ET,DEN,1.42
SF/PF,Michael Porter Jr. (11588272),Michael Porter Jr.,11588272,SF/PF/F/UTIL,3000,DEN@MEM 11/07/2018 08:00PM ET,DEN,0
SF/PF,Jarred Vanderbilt (11588276),Jarred Vanderbilt,11588276,SF/PF/F/UTIL,3000,DEN@MEM 11/07/2018 08:00PM ET,DEN,0
PF,Tyler Cavanaugh (11588280),Tyler Cavanaugh,11588280,PF/F/UTIL,3000,DAL@UTA 11/07/2018 09:00PM ET,UTA,0
PG,Nazareth Mitrou-Long (11588283),Nazareth Mitrou-Long,11588283,PG/G/UTIL,3000,DAL@UTA 11/07/2018 09:00PM ET,UTA,0
PG,Raul Neto (11588286),Raul Neto,11588286,PG/G/UTIL,3000,DAL@UTA 11/07/2018 09:00PM ET,UTA,0
SG,Grayson Allen (11588289),Grayson Allen,11588289,SG/G/UTIL,3000,DAL@UTA 11/07/2018 09:00PM ET,UTA,6.12
SF/PF,Thabo Sefolosha (11588292),Thabo Sefolosha,11588292,SF/PF/F/UTIL,3000,DAL@UTA 11/07/2018 09:00PM ET,UTA,4.88
C,Ekpe Udoh (11588296),Ekpe Udoh,11588296,C/UTIL,3000,DAL@UTA 11/07/2018 09:00PM ET,UTA,4.32
C,Tony Bradley (11588298),Tony Bradley,11588298,C/UTIL,3000,DAL@UTA 11/07/2018 09:00PM ET,UTA,0
PF,Ray Spalding (11588300),Ray Spalding,11588300,PF/F/UTIL,3000,DAL@UTA 11/07/2018 09:00PM ET,DAL,0
C,Salah Mejri (11588303),Salah Mejri,11588303,C/UTIL,3000,DAL@UTA 11/07/2018 09:00PM ET,DAL,0
SG/SF,Ryan Broekhoff (11588305),Ryan Broekhoff,11588305,SG/SF/F/G/UTIL,3000,DAL@UTA 11/07/2018 09:00PM ET,DAL,1.9
SF,Kostas Antetokounmpo (11588310),Kostas Antetokounmpo,11588310,SF/F/UTIL,3000,DAL@UTA 11/07/2018 09:00PM ET,DAL,0
PG,Daryl Macon (11588313),Daryl Macon,11588313,PG/G/UTIL,3000,DAL@UTA 11/07/2018 09:00PM ET,DAL,0
PF,Chimezie Metu (11588316),Chimezie Metu,11588316,PF/F/UTIL,3000,SA@MIA 11/07/2018 07:30PM ET,SA,4.6
PG,Dejounte Murray (11588319),Dejounte Murray,11588319,PG/G/UTIL,3000,SA@MIA 11/07/2018 07:30PM ET,SA,0
C,Drew Eubanks (11588322),Drew Eubanks,11588322,C/UTIL,3000,SA@MIA 11/07/2018 07:30PM ET,SA,2
SG,Lonnie Walker IV (11588324),Lonnie Walker IV,11588324,SG/G/UTIL,3000,SA@MIA 11/07/2018 07:30PM ET,SA,0
PF,Udonis Haslem (11588327),Udonis Haslem,11588327,PF/F/UTIL,3000,SA@MIA 11/07/2018 07:30PM ET,MIA,0.25
PF,Yante Maten (11588330),Yante Maten,11588330,PF/F/UTIL,3000,SA@MIA 11/07/2018 07:30PM ET,MIA,0
SF,Duncan Robinson (11588333),Duncan Robinson,11588333,SF/F/UTIL,3000,SA@MIA 11/07/2018 07:30PM ET,MIA,10.5
SG/SF,Courtney Lee (11588336),Courtney Lee,11588336,SG/SF/F/G/UTIL,3000,NY@ATL 11/07/2018 07:30PM ET,NY,0
PF/C,Kristaps Porzingis (11588341),Kristaps Porzingis,11588341,PF/C/F/UTIL,3000,NY@ATL 11/07/2018 07:30PM ET,NY,0
PF,Isaiah Hicks (11588345),Isaiah Hicks,11588345,PF/F/UTIL,3000,NY@ATL 11/07/2018 07:30PM ET,NY,0
PF,Luke Kornet (11588348),Luke Kornet,11588348,PF/F/UTIL,3000,NY@ATL 11/07/2018 07:30PM ET,NY,0.62
PG/SG,Ron Baker (11588351),Ron Baker,11588351,PG/SG/G/UTIL,3000,NY@ATL 11/07/2018 07:30PM ET,NY,3.64
SF/PF,Justin Anderson (11588355),Justin Anderson,11588355,SF/PF/F/UTIL,3000,NY@ATL 11/07/2018 07:30PM ET,ATL,0
PG,Tyler Dorsey (11588359),Tyler Dorsey,11588359,PG/G/UTIL,3000,NY@ATL 11/07/2018 07:30PM ET,ATL,6.75
SG,Daniel Hamilton (11588362),Daniel Hamilton,11588362,SG/G/UTIL,3000,NY@ATL 11/07/2018 07:30PM ET,ATL,0
PG,Jaylen Adams (11588365),Jaylen Adams,11588365,PG/G/UTIL,3000,NY@ATL 11/07/2018 07:30PM ET,ATL,2.38
C,Miles Plumlee (11588368),Miles Plumlee,11588368,C/UTIL,3000,NY@ATL 11/07/2018 07:30PM ET,ATL,10.45
PG,Tyler Ulis (11588370),Tyler Ulis,11588370,PG/G/UTIL,3000,CHI@NO 11/07/2018 08:00PM ET,CHI,0
PG,Rawle Alkins (11588373),Rawle Alkins,11588373,PG/G/UTIL,3000,CHI@NO 11/07/2018 08:00PM ET,CHI,0
SF/PF,Solomon Hill (11588376),Solomon Hill,11588376,SF/PF/F/UTIL,3000,CHI@NO 11/07/2018 08:00PM ET,NO,10.16
SF/PF,Darius Miller (11588380),Darius Miller,11588380,SF/PF/F/UTIL,3000,CHI@NO 11/07/2018 08:00PM ET,NO,7.33
SF/PF,Wesley Johnson (11588384),Wesley Johnson,11588384,SF/PF/F/UTIL,3000,CHI@NO 11/07/2018 08:00PM ET,NO,9.38
PG,Trevon Bluiett (11588388),Trevon Bluiett,11588388,PG/G/UTIL,3000,CHI@NO 11/07/2018 08:00PM ET,NO,0
SF,Kenrich Williams (11588391),Kenrich Williams,11588391,SF/F/UTIL,3000,CHI@NO 11/07/2018 08:00PM ET,NO,3.08
PF,Chris Boucher (11588394),Chris Boucher,11588394,PF/F/UTIL,3000,TOR@SAC 11/07/2018 10:00PM ET,TOR,10.5
SG,Malachi Richardson (11588397),Malachi Richardson,11588397,SG/G/UTIL,3000,TOR@SAC 11/07/2018 10:00PM ET,TOR,2.5
PG,Jordan Loyd (11588400),Jordan Loyd,11588400,PG/G/UTIL,3000,TOR@SAC 11/07/2018 10:00PM ET,TOR,1.25
PG,Lorenzo Brown (11588403),Lorenzo Brown,11588403,PG/G/UTIL,3000,TOR@SAC 11/07/2018 10:00PM ET,TOR,6.22
C,Greg Monroe (11588406),Greg Monroe,11588406,C/UTIL,3000,TOR@SAC 11/07/2018 10:00PM ET,TOR,5.44
SG/SF,Ben McLemore (11588408),Ben McLemore,11588408,SG/SF/F/G/UTIL,3000,TOR@SAC 11/07/2018 10:00PM ET,SAC,3
PF/C,Zach Randolph (11588413),Zach Randolph,11588413,PF/C/F/UTIL,3000,TOR@SAC 11/07/2018 10:00PM ET,SAC,0
PF/C,Skal Labissiere (11588417),Skal Labissiere,11588417,PF/C/F/UTIL,3000,TOR@SAC 11/07/2018 10:00PM ET,SAC,5.15
SF,Wenyen Gabriel (11588421),Wenyen Gabriel,11588421,SF/F/UTIL,3000,TOR@SAC 11/07/2018 10:00PM ET,SAC,0
