Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF,Dario Saric (11642231),Dario Saric,11642231,PF/F/UTIL,4300,POR@MIN 11/16/2018 08:00PM ET,MIN,23.02
PF,Marvin Bagley III (11642228),Marvin Bagley III,11642228,PF/F/UTIL,4300,SAC@MEM 11/16/2018 08:00PM ET,SAC,23
SF,Kevin Knox (11642213),Kevin Knox,11642213,SF/F/UTIL,4300,NY@NO 11/16/2018 08:00PM ET,NY,13.97
PG,Shelvin Mack (11642234),Shelvin Mack,11642234,PG/G/UTIL,4200,SAC@MEM 11/16/2018 08:00PM ET,MEM,22.67
SG/SF,Bogdan Bogdanovic (11642237),Bogdan Bogdanovic,11642237,SG/SF/F/G/UTIL,4200,SAC@MEM 11/16/2018 08:00PM ET,SAC,18.75
PG,Allonzo Trier (11642242),Allonzo Trier,11642242,PG/G/UTIL,4200,NY@NO 11/16/2018 08:00PM ET,NY,18.93
PG,Ryan Arcidiacono (11642245),Ryan Arcidiacono,11642245,PG/G/UTIL,4100,CHI@MIL 11/16/2018 09:30PM ET,CHI,19.12
SG/SF,Kelly Oubre Jr. (11642248),Kelly Oubre Jr.,11642248,SG/SF/F/G/UTIL,4100,BKN@WAS 11/16/2018 07:00PM ET,WAS,21.29
SG/SF,Denzel Valentine (11642256),Denzel Valentine,11642256,SG/SF/F/G/UTIL,4000,CHI@MIL 11/16/2018 09:30PM ET,CHI,0
SG/SF,Dion Waiters (11642261),Dion Waiters,11642261,SG/SF/F/G/UTIL,4000,MIA@IND 11/16/2018 07:00PM ET,MIA,0
SG/SF,Tyreke Evans (11642266),Tyreke Evans,11642266,SG/SF/F/G/UTIL,4000,MIA@IND 11/16/2018 07:00PM ET,IND,19.52
SF/PF,DeMarre Carroll (11642285),DeMarre Carroll,11642285,SF/PF/F/UTIL,4000,BKN@WAS 11/16/2018 07:00PM ET,BKN,15.69
SG/SF,Garrett Temple (11642271),Garrett Temple,11642271,SG/SF/F/G/UTIL,4000,SAC@MEM 11/16/2018 08:00PM ET,MEM,20.56
SF/PF,JaMychal Green (11642276),JaMychal Green,11642276,SF/PF/F/UTIL,4000,SAC@MEM 11/16/2018 08:00PM ET,MEM,21.25
SG/SF,Danny Green (11642280),Danny Green,11642280,SG/SF/F/G/UTIL,4000,TOR@BOS 11/16/2018 07:00PM ET,TOR,20.53
PG/SG,Terry Rozier (11642289),Terry Rozier,11642289,PG/SG/G/UTIL,4000,TOR@BOS 11/16/2018 07:00PM ET,BOS,19.82
PG,Emmanuel Mudiay (11642253),Emmanuel Mudiay,11642253,PG/G/UTIL,4000,NY@NO 11/16/2018 08:00PM ET,NY,16.81
PF/C,Ersan Ilyasova (11642304),Ersan Ilyasova,11642304,PF/C/F/UTIL,3900,CHI@MIL 11/16/2018 09:30PM ET,MIL,20.29
PF/C,Kelly Olynyk (11642308),Kelly Olynyk,11642308,PF/C/F/UTIL,3900,MIA@IND 11/16/2018 07:00PM ET,MIA,18.64
PG/SG,Marcus Smart (11642293),Marcus Smart,11642293,PG/SG/G/UTIL,3900,TOR@BOS 11/16/2018 07:00PM ET,BOS,18.68
PG/SG,Fred VanVleet (11642297),Fred VanVleet,11642297,PG/SG/G/UTIL,3900,TOR@BOS 11/16/2018 07:00PM ET,TOR,20.54
SG,Damyean Dotson (11642301),Damyean Dotson,11642301,SG/G/UTIL,3900,NY@NO 11/16/2018 08:00PM ET,NY,21.65
SG/SF,Wayne Ellington (11642315),Wayne Ellington,11642315,SG/SF/F/G/UTIL,3800,MIA@IND 11/16/2018 07:00PM ET,MIA,17.07
C,Bam Adebayo (11642320),Bam Adebayo,11642320,C/UTIL,3800,MIA@IND 11/16/2018 07:00PM ET,MIA,17.07
SG,Josh Okogie (11642312),Josh Okogie,11642312,SG/G/UTIL,3800,POR@MIN 11/16/2018 08:00PM ET,MIN,18.38
SG/SF,Iman Shumpert (11642322),Iman Shumpert,11642322,SG/SF/F/G/UTIL,3800,SAC@MEM 11/16/2018 08:00PM ET,SAC,19.04
C,Mitchell Robinson (11642331),Mitchell Robinson,11642331,C/UTIL,3800,NY@NO 11/16/2018 08:00PM ET,NY,16.17
PG/SG,Markelle Fultz (11642327),Markelle Fultz,11642327,PG/SG/G/UTIL,3800,UTA@PHI 11/16/2018 07:00PM ET,PHI,20.78
SG/SF,Allen Crabbe (11642340),Allen Crabbe,11642340,SG/SF/F/G/UTIL,3700,BKN@WAS 11/16/2018 07:00PM ET,BKN,13.82
SF,OG Anunoby (11642333),OG Anunoby,11642333,SF/F/UTIL,3700,TOR@BOS 11/16/2018 07:00PM ET,TOR,16.67
PG,Frank Ntilikina (11642345),Frank Ntilikina,11642345,PG/G/UTIL,3700,NY@NO 11/16/2018 08:00PM ET,NY,17.25
SF/PF,Wilson Chandler (11642336),Wilson Chandler,11642336,SF/PF/F/UTIL,3700,UTA@PHI 11/16/2018 07:00PM ET,PHI,13.65
SG/SF,Pat Connaughton (11642348),Pat Connaughton,11642348,SG/SF/F/G/UTIL,3600,CHI@MIL 11/16/2018 09:30PM ET,MIL,17.80
PG,Cory Joseph (11642353),Cory Joseph,11642353,PG/G/UTIL,3600,MIA@IND 11/16/2018 07:00PM ET,IND,17.86
PF,Zach Collins (11642359),Zach Collins,11642359,PF/F/UTIL,3600,POR@MIN 11/16/2018 08:00PM ET,POR,19.30
SF/PF,Mario Hezonja (11642362),Mario Hezonja,11642362,SF/PF/F/UTIL,3600,NY@NO 11/16/2018 08:00PM ET,NY,17.2
SG,Alec Burks (11642356),Alec Burks,11642356,SG/G/UTIL,3600,UTA@PHI 11/16/2018 07:00PM ET,UTA,14.2
PG,Shaquille Harrison (11642368),Shaquille Harrison,11642368,PG/G/UTIL,3500,CHI@MIL 11/16/2018 09:30PM ET,CHI,18.79
PG/SG,Shabazz Napier (11642371),Shabazz Napier,11642371,PG/SG/G/UTIL,3500,BKN@WAS 11/16/2018 07:00PM ET,BKN,14.52
PG,Tyus Jones (11642386),Tyus Jones,11642386,PG/G/UTIL,3500,POR@MIN 11/16/2018 08:00PM ET,MIN,13.48
PG,Frank Mason III (11642379),Frank Mason III,11642379,PG/G/UTIL,3500,SAC@MEM 11/16/2018 08:00PM ET,SAC,15.69
C,Greg Monroe (11642366),Greg Monroe,11642366,C/UTIL,3500,TOR@BOS 11/16/2018 07:00PM ET,TOR,7.57
SF/PF,Wesley Johnson (11642375),Wesley Johnson,11642375,SF/PF/F/UTIL,3500,NY@NO 11/16/2018 08:00PM ET,NO,13.5
PF/C,Mike Muscala (11642382),Mike Muscala,11642382,PF/C/F/UTIL,3500,UTA@PHI 11/16/2018 07:00PM ET,PHI,16.02
PG/SG,Austin Rivers (11642391),Austin Rivers,11642391,PG/SG/G/UTIL,3400,BKN@WAS 11/16/2018 07:00PM ET,WAS,14.48
SG,Troy Williams (11642395),Troy Williams,11642395,SG/G/UTIL,3400,SAC@MEM 11/16/2018 08:00PM ET,SAC,13.42
SF,Justin Jackson (11642398),Justin Jackson,11642398,SF/F/UTIL,3400,SAC@MEM 11/16/2018 08:00PM ET,SAC,13.91
C,Aron Baynes (11642389),Aron Baynes,11642389,C/UTIL,3400,TOR@BOS 11/16/2018 07:00PM ET,BOS,13.80
PF,Cheick Diallo (11642401),Cheick Diallo,11642401,PF/F/UTIL,3400,NY@NO 11/16/2018 08:00PM ET,NO,12.23
SG,Chandler Hutchison (11642428),Chandler Hutchison,11642428,SG/G/UTIL,3300,CHI@MIL 11/16/2018 09:30PM ET,CHI,12.12
C,Ian Mahinmi (11642408),Ian Mahinmi,11642408,C/UTIL,3300,BKN@WAS 11/16/2018 07:00PM ET,WAS,11.72
SF/PF,Jared Dudley (11642410),Jared Dudley,11642410,SF/PF/F/UTIL,3300,BKN@WAS 11/16/2018 07:00PM ET,BKN,14.92
SF/PF,Moe Harkless (11642414),Moe Harkless,11642414,SF/PF/F/UTIL,3300,POR@MIN 11/16/2018 08:00PM ET,POR,14.6
SG,MarShon Brooks (11642418),MarShon Brooks,11642418,SG/G/UTIL,3300,SAC@MEM 11/16/2018 08:00PM ET,MEM,12.29
PG/SG,Yogi Ferrell (11642421),Yogi Ferrell,11642421,PG/SG/G/UTIL,3300,SAC@MEM 11/16/2018 08:00PM ET,SAC,10.6
SG,Dillon Brooks (11642431),Dillon Brooks,11642431,SG/G/UTIL,3300,SAC@MEM 11/16/2018 08:00PM ET,MEM,12.89
SF/PF,Darius Miller (11642404),Darius Miller,11642404,SF/PF/F/UTIL,3300,NY@NO 11/16/2018 08:00PM ET,NO,9.48
SG,Furkan Korkmaz (11642425),Furkan Korkmaz,11642425,SG/G/UTIL,3300,UTA@PHI 11/16/2018 07:00PM ET,PHI,8.83
PG/SG,Dante Exum (11642434),Dante Exum,11642434,PG/SG/G/UTIL,3300,UTA@PHI 11/16/2018 07:00PM ET,UTA,13.43
C,John Henson (11642438),John Henson,11642438,C/UTIL,3200,CHI@MIL 11/16/2018 09:30PM ET,MIL,16.02
PG,Antonio Blakeney (11642454),Antonio Blakeney,11642454,PG/G/UTIL,3200,CHI@MIL 11/16/2018 09:30PM ET,CHI,15.8
PG/SG,Cameron Payne (11642483),Cameron Payne,11642483,PG/SG/G/UTIL,3200,CHI@MIL 11/16/2018 09:30PM ET,CHI,17.23
PF,Jake Layman (11642440),Jake Layman,11642440,PF/F/UTIL,3200,POR@MIN 11/16/2018 08:00PM ET,POR,11.30
C,Meyers Leonard (11642457),Meyers Leonard,11642457,C/UTIL,3200,POR@MIN 11/16/2018 08:00PM ET,POR,12.23
PF/C,Gorgui Dieng (11642459),Gorgui Dieng,11642459,PF/C/F/UTIL,3200,POR@MIN 11/16/2018 08:00PM ET,MIN,13.82
SF/PF,Chandler Parsons (11642443),Chandler Parsons,11642443,SF/PF/F/UTIL,3200,SAC@MEM 11/16/2018 08:00PM ET,MEM,9.83
C,Kosta Koufos (11642447),Kosta Koufos,11642447,C/UTIL,3200,SAC@MEM 11/16/2018 08:00PM ET,SAC,14.93
SG/SF,C.J. Miles (11642449),C.J. Miles,11642449,SG/SF/F/G/UTIL,3200,TOR@BOS 11/16/2018 07:00PM ET,TOR,10.31
PG/SG,Delon Wright (11642463),Delon Wright,11642463,PG/SG/G/UTIL,3200,TOR@BOS 11/16/2018 07:00PM ET,TOR,11.15
SG/SF,Norman Powell (11642467),Norman Powell,11642467,SG/SF/F/G/UTIL,3200,TOR@BOS 11/16/2018 07:00PM ET,TOR,11
PG/SG,Trey Burke (11642472),Trey Burke,11642472,PG/SG/G/UTIL,3200,NY@NO 11/16/2018 08:00PM ET,NY,18
PG/SG,Ian Clark (11642476),Ian Clark,11642476,PG/SG/G/UTIL,3200,NY@NO 11/16/2018 08:00PM ET,NO,9.31
PG,Landry Shamet (11642480),Landry Shamet,11642480,PG/G/UTIL,3200,UTA@PHI 11/16/2018 07:00PM ET,PHI,12.52
SF,Royce O'Neale (11642487),Royce O'Neale,11642487,SF/F/UTIL,3200,UTA@PHI 11/16/2018 07:00PM ET,UTA,9.05
PG/SG,T.J. McConnell (11642490),T.J. McConnell,11642490,PG/SG/G/UTIL,3200,UTA@PHI 11/16/2018 07:00PM ET,PHI,11.56
SG,Donte DiVincenzo (11642516),Donte DiVincenzo,11642516,SG/G/UTIL,3100,CHI@MIL 11/16/2018 09:30PM ET,MIL,13.45
SF/PF,Doug McDermott (11642497),Doug McDermott,11642497,SF/PF/F/UTIL,3100,MIA@IND 11/16/2018 07:00PM ET,IND,9.07
SF/PF,Anthony Tolliver (11642519),Anthony Tolliver,11642519,SF/PF/F/UTIL,3100,POR@MIN 11/16/2018 08:00PM ET,MIN,12.62
SG,Wayne Selden Jr. (11642494),Wayne Selden Jr.,11642494,SG/G/UTIL,3100,SAC@MEM 11/16/2018 08:00PM ET,MEM,10.86
SF/PF,Omri Casspi (11642501),Omri Casspi,11642501,SF/PF/F/UTIL,3100,SAC@MEM 11/16/2018 08:00PM ET,MEM,11.96
PF,Harry Giles (11642505),Harry Giles,11642505,PF/F/UTIL,3100,SAC@MEM 11/16/2018 08:00PM ET,SAC,9.75
SF/PF,Lance Thomas (11642508),Lance Thomas,11642508,SF/PF/F/UTIL,3100,NY@NO 11/16/2018 08:00PM ET,NY,9.23
PF/C,Amir Johnson (11642512),Amir Johnson,11642512,PF/C/F/UTIL,3100,UTA@PHI 11/16/2018 07:00PM ET,PHI,10.59
PG/SG,Matthew Dellavedova (11642523),Matthew Dellavedova,11642523,PG/SG/G/UTIL,3000,CHI@MIL 11/16/2018 09:30PM ET,MIL,6.25
SG,Jodie Meeks (11642527),Jodie Meeks,11642527,SG/G/UTIL,3000,CHI@MIL 11/16/2018 09:30PM ET,MIL,0
SG,Jaylen Morris (11642530),Jaylen Morris,11642530,SG/G/UTIL,3000,CHI@MIL 11/16/2018 09:30PM ET,MIL,0
PF/C,Thon Maker (11642533),Thon Maker,11642533,PF/C/F/UTIL,3000,CHI@MIL 11/16/2018 09:30PM ET,MIL,12.46
PG,Trevon Duval (11642537),Trevon Duval,11642537,PG/G/UTIL,3000,CHI@MIL 11/16/2018 09:30PM ET,MIL,0
C,Christian Wood (11642540),Christian Wood,11642540,C/UTIL,3000,CHI@MIL 11/16/2018 09:30PM ET,MIL,3.25
SG,Sterling Brown (11642542),Sterling Brown,11642542,SG/G/UTIL,3000,CHI@MIL 11/16/2018 09:30PM ET,MIL,5.08
PF,D.J. Wilson (11642545),D.J. Wilson,11642545,PF/F/UTIL,3000,CHI@MIL 11/16/2018 09:30PM ET,MIL,0
C,Robin Lopez (11642548),Robin Lopez,11642548,C/UTIL,3000,CHI@MIL 11/16/2018 09:30PM ET,CHI,8.72
PG,Rawle Alkins (11642550),Rawle Alkins,11642550,PG/G/UTIL,3000,CHI@MIL 11/16/2018 09:30PM ET,CHI,0
C,Cristiano Felicio (11642553),Cristiano Felicio,11642553,C/UTIL,3000,CHI@MIL 11/16/2018 09:30PM ET,CHI,12.11
PG,Tyler Ulis (11642555),Tyler Ulis,11642555,PG/G/UTIL,3000,CHI@MIL 11/16/2018 09:30PM ET,CHI,0
SG/SF,Tony Snell (11642804),Tony Snell,11642804,SG/SF/F/G/UTIL,3000,CHI@MIL 11/16/2018 09:30PM ET,MIL,11.46
PF,Yante Maten (11642558),Yante Maten,11642558,PF/F/UTIL,3000,MIA@IND 11/16/2018 07:00PM ET,MIA,0
