Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SG,Gary Harris (11602965),Gary Harris,11602965,SG/G/UTIL,5900,BKN@DEN 11/09/2018 09:00PM ET,DEN,31.04
SF/PF,Marcus Morris (11602961),Marcus Morris,11602961,SF/PF/F/UTIL,5900,BOS@UTA 11/09/2018 09:30PM ET,BOS,27.34
PG/SG,Reggie Jackson (11602968),Reggie Jackson,11602968,PG/SG/G/UTIL,5800,DET@ATL 11/09/2018 07:30PM ET,DET,26.08
SG/SF,Kent Bazemore (11602972),Kent Bazemore,11602972,SG/SF/F/G/UTIL,5800,DET@ATL 11/09/2018 07:30PM ET,ATL,28.30
SG/SF,Joe Ingles (11602981),Joe Ingles,11602981,SG/SF/F/G/UTIL,5700,BOS@UTA 11/09/2018 09:30PM ET,UTA,27.89
SF/PF,Nemanja Bjelica (11602993),Nemanja Bjelica,11602993,SF/PF/F/UTIL,5700,MIN@SAC 11/09/2018 10:00PM ET,SAC,29.16
PG/SG,D'Angelo Russell (11602977),D'Angelo Russell,11602977,PG/SG/G/UTIL,5600,BKN@DEN 11/09/2018 09:00PM ET,BKN,29.93
SF/PF,Justise Winslow (11602989),Justise Winslow,11602989,SF/PF/F/UTIL,5600,IND@MIA 11/09/2018 08:00PM ET,MIA,28
SF,Taurean Prince (11602986),Taurean Prince,11602986,SF/F/UTIL,5600,DET@ATL 11/09/2018 07:30PM ET,ATL,28.75
SG/SF,Will Barton (11602997),Will Barton,11602997,SG/SF/F/G/UTIL,5500,BKN@DEN 11/09/2018 09:00PM ET,DEN,30.75
C,John Collins (11603002),John Collins,11603002,C/UTIL,5500,DET@ATL 11/09/2018 07:30PM ET,ATL,0
SF/PF,Robert Covington (11603004),Robert Covington,11603004,SF/PF/F/UTIL,5400,CHA@PHI 11/09/2018 07:00PM ET,PHI,27.54
C,Jarrett Allen (11603008),Jarrett Allen,11603008,C/UTIL,5300,BKN@DEN 11/09/2018 09:00PM ET,BKN,28.32
SF/PF,Jae Crowder (11603010),Jae Crowder,11603010,SF/PF/F/UTIL,5300,BOS@UTA 11/09/2018 09:30PM ET,UTA,26.23
SF/PF,Otto Porter Jr. (11603014),Otto Porter Jr.,11603014,SF/PF/F/UTIL,5200,WAS@ORL 11/09/2018 07:00PM ET,WAS,25.36
SG/SF,JJ Redick (11603018),JJ Redick,11603018,SG/SF/F/G/UTIL,5200,CHA@PHI 11/09/2018 07:00PM ET,PHI,27.44
PF/C,Paul Millsap (11603023),Paul Millsap,11603023,PF/C/F/UTIL,5100,BKN@DEN 11/09/2018 09:00PM ET,DEN,26.77
SF/PF,Markieff Morris (11603036),Markieff Morris,11603036,SF/PF/F/UTIL,5100,WAS@ORL 11/09/2018 07:00PM ET,WAS,23.56
SG/SF,Gordon Hayward (11603027),Gordon Hayward,11603027,SG/SF/F/G/UTIL,5000,BOS@UTA 11/09/2018 09:30PM ET,BOS,22.45
SF/PF,Dario Saric (11603032),Dario Saric,11603032,SF/PF/F/UTIL,5000,CHA@PHI 11/09/2018 07:00PM ET,PHI,22.52
PG,Isaiah Thomas (11603045),Isaiah Thomas,11603045,PG/G/UTIL,4900,BKN@DEN 11/09/2018 09:00PM ET,DEN,0
PG/SG,Terry Rozier (11603182),Terry Rozier,11603182,PG/SG/G/UTIL,4900,BOS@UTA 11/09/2018 09:30PM ET,BOS,19.09
SG/SF,Jeremy Lamb (11603040),Jeremy Lamb,11603040,SG/SF/F/G/UTIL,4900,CHA@PHI 11/09/2018 07:00PM ET,CHA,23.25
PF,Taj Gibson (11603060),Taj Gibson,11603060,PF/F/UTIL,4900,MIN@SAC 11/09/2018 10:00PM ET,MIN,26.29
PG/SG,Dwyane Wade (11603048),Dwyane Wade,11603048,PG/SG/G/UTIL,4800,IND@MIA 11/09/2018 08:00PM ET,MIA,24.94
SF/PF,James Johnson (11603052),James Johnson,11603052,SF/PF/F/UTIL,4800,IND@MIA 11/09/2018 08:00PM ET,MIA,0
SF/PF,Thaddeus Young (11603056),Thaddeus Young,11603056,SF/PF/F/UTIL,4800,IND@MIA 11/09/2018 08:00PM ET,IND,22.62
C,Myles Turner (11603079),Myles Turner,11603079,C/UTIL,4800,IND@MIA 11/09/2018 08:00PM ET,IND,24.25
SF/PF,Trey Lyles (11603088),Trey Lyles,11603088,SF/PF/F/UTIL,4700,BKN@DEN 11/09/2018 09:00PM ET,DEN,22.23
SG/SF,Terrence Ross (11603067),Terrence Ross,11603067,SG/SF/F/G/UTIL,4700,WAS@ORL 11/09/2018 07:00PM ET,ORL,22.23
C,Bam Adebayo (11603072),Bam Adebayo,11603072,C/UTIL,4700,IND@MIA 11/09/2018 08:00PM ET,MIA,18.48
SG/SF,Dion Waiters (11603074),Dion Waiters,11603074,SG/SF/F/G/UTIL,4700,IND@MIA 11/09/2018 08:00PM ET,MIA,0
PG/SG,Markelle Fultz (11603081),Markelle Fultz,11603081,PG/SG/G/UTIL,4700,CHA@PHI 11/09/2018 07:00PM ET,PHI,21.85
PG/SG,Spencer Dinwiddie (11603063),Spencer Dinwiddie,11603063,PG/SG/G/UTIL,4600,BKN@DEN 11/09/2018 09:00PM ET,BKN,24.86
PF/C,Derrick Favors (11603095),Derrick Favors,11603095,PF/C/F/UTIL,4600,BOS@UTA 11/09/2018 09:30PM ET,UTA,25.1
SG/SF,Jaylen Brown (11603099),Jaylen Brown,11603099,SG/SF/F/G/UTIL,4600,BOS@UTA 11/09/2018 09:30PM ET,BOS,21.8
SF,DeAndre' Bembry (11603104),DeAndre' Bembry,11603104,SF/F/UTIL,4600,DET@ATL 11/09/2018 07:30PM ET,ATL,22.54
PG,Jeff Teague (11603085),Jeff Teague,11603085,PG/G/UTIL,4600,MIN@SAC 11/09/2018 10:00PM ET,MIN,27.61
PF/C,Rondae Hollis-Jefferson (11603107),Rondae Hollis-Jefferson,11603107,PF/C/F/UTIL,4500,BKN@DEN 11/09/2018 09:00PM ET,BKN,20.09
PG,D.J. Augustin (11603092),D.J. Augustin,11603092,PG/G/UTIL,4500,WAS@ORL 11/09/2018 07:00PM ET,ORL,22.23
SG/SF,Kelly Oubre Jr. (11603111),Kelly Oubre Jr.,11603111,SG/SF/F/G/UTIL,4500,WAS@ORL 11/09/2018 07:00PM ET,WAS,22.38
C,Alex Len (11603116),Alex Len,11603116,C/UTIL,4500,DET@ATL 11/09/2018 07:30PM ET,ATL,22.16
PF,Marvin Bagley III (11603118),Marvin Bagley III,11603118,PF/F/UTIL,4500,MIN@SAC 11/09/2018 10:00PM ET,SAC,25.07
SG/SF,Bojan Bogdanovic (11603125),Bojan Bogdanovic,11603125,SG/SF/F/G/UTIL,4400,IND@MIA 11/09/2018 08:00PM ET,IND,20.96
PG,Ish Smith (11603130),Ish Smith,11603130,PG/G/UTIL,4400,DET@ATL 11/09/2018 07:30PM ET,DET,20.48
SG,Malik Monk (11603133),Malik Monk,11603133,SG/G/UTIL,4400,CHA@PHI 11/09/2018 07:00PM ET,CHA,21.48
SG/SF,Joe Harris (11603136),Joe Harris,11603136,SG/SF/F/G/UTIL,4300,BKN@DEN 11/09/2018 09:00PM ET,BKN,23.04
PG/SG,Tyler Johnson (11603121),Tyler Johnson,11603121,PG/SG/G/UTIL,4300,IND@MIA 11/09/2018 08:00PM ET,MIA,19.08
PF/C,Kelly Olynyk (11603141),Kelly Olynyk,11603141,PF/C/F/UTIL,4300,IND@MIA 11/09/2018 08:00PM ET,MIA,17.82
PF/C,Dewayne Dedmon (11603145),Dewayne Dedmon,11603145,PF/C/F/UTIL,4300,DET@ATL 11/09/2018 07:30PM ET,ATL,19.97
PG,Darren Collison (11603154),Darren Collison,11603154,PG/G/UTIL,4200,IND@MIA 11/09/2018 08:00PM ET,IND,19.67
PG,Tony Parker (11603160),Tony Parker,11603160,PG/G/UTIL,4200,CHA@PHI 11/09/2018 07:00PM ET,CHA,19.38
SF/PF,Marvin Williams (11603163),Marvin Williams,11603163,SF/PF/F/UTIL,4200,CHA@PHI 11/09/2018 07:00PM ET,CHA,18.57
SG/SF,Bogdan Bogdanovic (11603167),Bogdan Bogdanovic,11603167,SG/SF/F/G/UTIL,4200,MIN@SAC 11/09/2018 10:00PM ET,SAC,11.5
PG/SG,Marcus Smart (11603231),Marcus Smart,11603231,PG/SG/G/UTIL,4100,BOS@UTA 11/09/2018 09:30PM ET,BOS,17.77
SG/SF,Tyreke Evans (11603149),Tyreke Evans,11603149,SG/SF/F/G/UTIL,4100,IND@MIA 11/09/2018 08:00PM ET,IND,20.75
PF,Omari Spellman (11603157),Omari Spellman,11603157,PF/F/UTIL,4100,DET@ATL 11/09/2018 07:30PM ET,ATL,17.88
C,Cody Zeller (11603186),Cody Zeller,11603186,C/UTIL,4100,CHA@PHI 11/09/2018 07:00PM ET,CHA,19.77
C,Mohamed Bamba (11603180),Mohamed Bamba,11603180,C/UTIL,4000,WAS@ORL 11/09/2018 07:00PM ET,ORL,18.73
PG/SG,Langston Galloway (11603172),Langston Galloway,11603172,PG/SG/G/UTIL,4000,DET@ATL 11/09/2018 07:30PM ET,DET,15.53
SF/PF,Michael Kidd-Gilchrist (11603176),Michael Kidd-Gilchrist,11603176,SF/PF/F/UTIL,4000,CHA@PHI 11/09/2018 07:00PM ET,CHA,21.20
SF/PF,Juancho Hernangomez (11603188),Juancho Hernangomez,11603188,SF/PF/F/UTIL,3900,BKN@DEN 11/09/2018 09:00PM ET,DEN,15.28
PF,Jonathan Isaac (11603192),Jonathan Isaac,11603192,PF/F/UTIL,3900,WAS@ORL 11/09/2018 07:00PM ET,ORL,18.22
SG/SF,Reggie Bullock (11603195),Reggie Bullock,11603195,SG/SF/F/G/UTIL,3900,DET@ATL 11/09/2018 07:30PM ET,DET,15.68
PG/SG,Tyus Jones (11603200),Tyus Jones,11603200,PG/SG/G/UTIL,3900,MIN@SAC 11/09/2018 10:00PM ET,MIN,14.54
PF/C,Mason Plumlee (11603204),Mason Plumlee,11603204,PF/C/F/UTIL,3800,BKN@DEN 11/09/2018 09:00PM ET,DEN,18.82
PF/C,Ed Davis (11603253),Ed Davis,11603253,PF/C/F/UTIL,3800,BKN@DEN 11/09/2018 09:00PM ET,BKN,19.11
SF/PF,Jeff Green (11603208),Jeff Green,11603208,SF/PF/F/UTIL,3800,WAS@ORL 11/09/2018 07:00PM ET,WAS,18.7
PG/SG,Dante Exum (11603212),Dante Exum,11603212,PG/SG/G/UTIL,3800,BOS@UTA 11/09/2018 09:30PM ET,UTA,15.09
SF/PF,Stanley Johnson (11603216),Stanley Johnson,11603216,SF/PF/F/UTIL,3800,DET@ATL 11/09/2018 07:30PM ET,DET,16.31
SG,Josh Okogie (11603220),Josh Okogie,11603220,SG/G/UTIL,3800,MIN@SAC 11/09/2018 10:00PM ET,MIN,18.78
SG/SF,Allen Crabbe (11603223),Allen Crabbe,11603223,SG/SF/F/G/UTIL,3700,BKN@DEN 11/09/2018 09:00PM ET,BKN,15.45
SG,Alec Burks (11603228),Alec Burks,11603228,SG/G/UTIL,3700,BOS@UTA 11/09/2018 09:30PM ET,UTA,14.89
SG/SF,Wayne Ellington (11603235),Wayne Ellington,11603235,SG/SF/F/G/UTIL,3700,IND@MIA 11/09/2018 08:00PM ET,MIA,14
SF/PF,Glenn Robinson III (11603240),Glenn Robinson III,11603240,SF/PF/F/UTIL,3700,DET@ATL 11/09/2018 07:30PM ET,DET,8.94
PG/SG,Jeremy Lin (11603244),Jeremy Lin,11603244,PG/SG/G/UTIL,3700,DET@ATL 11/09/2018 07:30PM ET,ATL,15.54
SG/SF,Iman Shumpert (11603248),Iman Shumpert,11603248,SG/SF/F/G/UTIL,3700,MIN@SAC 11/09/2018 10:00PM ET,SAC,19.28
PG,Jerian Grant (11603257),Jerian Grant,11603257,PG/G/UTIL,3600,WAS@ORL 11/09/2018 07:00PM ET,ORL,15.20
SF,Royce O'Neale (11603260),Royce O'Neale,11603260,SF/F/UTIL,3600,BOS@UTA 11/09/2018 09:30PM ET,UTA,10.32
PG,Cory Joseph (11603263),Cory Joseph,11603263,PG/G/UTIL,3600,IND@MIA 11/09/2018 08:00PM ET,IND,17.67
C,Guillermo Hernangomez (11603266),Guillermo Hernangomez,11603266,C/UTIL,3600,CHA@PHI 11/09/2018 07:00PM ET,CHA,17.7
PG,Frank Mason III (11603268),Frank Mason III,11603268,PG/G/UTIL,3600,MIN@SAC 11/09/2018 10:00PM ET,SAC,16.62
SF/PF,DeMarre Carroll (11603271),DeMarre Carroll,11603271,SF/PF/F/UTIL,3500,BKN@DEN 11/09/2018 09:00PM ET,BKN,0
PG,Monte Morris (11603275),Monte Morris,11603275,PG/G/UTIL,3500,BKN@DEN 11/09/2018 09:00PM ET,DEN,17.86
SG/SF,Jonathon Simmons (11603278),Jonathon Simmons,11603278,SG/SF/F/G/UTIL,3500,WAS@ORL 11/09/2018 07:00PM ET,ORL,15.39
SF,Miles Bridges (11603283),Miles Bridges,11603283,SF/F/UTIL,3500,CHA@PHI 11/09/2018 07:00PM ET,CHA,16.1
PF/C,Mike Muscala (11603286),Mike Muscala,11603286,PF/C/F/UTIL,3500,CHA@PHI 11/09/2018 07:00PM ET,PHI,15.06
SF,Justin Jackson (11603290),Justin Jackson,11603290,SF/F/UTIL,3500,MIN@SAC 11/09/2018 10:00PM ET,SAC,15.98
C,Zaza Pachulia (11603293),Zaza Pachulia,11603293,C/UTIL,3400,DET@ATL 11/09/2018 07:30PM ET,DET,13.55
SF/PF,Wilson Chandler (11603295),Wilson Chandler,11603295,SF/PF/F/UTIL,3400,CHA@PHI 11/09/2018 07:00PM ET,PHI,8.12
PG,Landry Shamet (11603299),Landry Shamet,11603299,PG/G/UTIL,3400,CHA@PHI 11/09/2018 07:00PM ET,PHI,12.5
SG,Troy Williams (11603302),Troy Williams,11603302,SG/G/UTIL,3400,MIN@SAC 11/09/2018 10:00PM ET,SAC,16.25
SF/PF,Jared Dudley (11603305),Jared Dudley,11603305,SF/PF/F/UTIL,3300,BKN@DEN 11/09/2018 09:00PM ET,BKN,14.84
SG/SF,Torrey Craig (11603309),Torrey Craig,11603309,SG/SF/F/G/UTIL,3300,BKN@DEN 11/09/2018 09:00PM ET,DEN,10.9
PF/C,Daniel Theis (11603314),Daniel Theis,11603314,PF/C/F/UTIL,3300,BOS@UTA 11/09/2018 09:30PM ET,BOS,11.65
PF/C,Jon Leuer (11603318),Jon Leuer,11603318,PF/C/F/UTIL,3300,DET@ATL 11/09/2018 07:30PM ET,DET,8.17
SG,Kevin Huerter (11603322),Kevin Huerter,11603322,SG/G/UTIL,3300,DET@ATL 11/09/2018 07:30PM ET,ATL,14.78
PG/SG,Yogi Ferrell (11603325),Yogi Ferrell,11603325,PG/SG/G/UTIL,3300,MIN@SAC 11/09/2018 10:00PM ET,SAC,10.33
PF/C,Gorgui Dieng (11603329),Gorgui Dieng,11603329,PF/C/F/UTIL,3300,MIN@SAC 11/09/2018 10:00PM ET,MIN,15.48
SG,Malik Beasley (11603333),Malik Beasley,11603333,SG/G/UTIL,3200,BKN@DEN 11/09/2018 09:00PM ET,DEN,10.27
PG/SG,Austin Rivers (11603336),Austin Rivers,11603336,PG/SG/G/UTIL,3200,WAS@ORL 11/09/2018 07:00PM ET,WAS,13.98
C,Aron Baynes (11603340),Aron Baynes,11603340,C/UTIL,3200,BOS@UTA 11/09/2018 09:30PM ET,BOS,12.88
SF,Derrick Jones Jr. (11603342),Derrick Jones Jr.,11603342,SF/F/UTIL,3200,IND@MIA 11/09/2018 08:00PM ET,MIA,12.29
SF/PF,Doug McDermott (11603345),Doug McDermott,11603345,SF/PF/F/UTIL,3200,IND@MIA 11/09/2018 08:00PM ET,IND,9.42
SG/SF,Luke Kennard (11603349),Luke Kennard,11603349,SG/SF/F/G/UTIL,3200,DET@ATL 11/09/2018 07:30PM ET,DET,10.58
SG,Khyri Thomas (11603354),Khyri Thomas,11603354,SG/G/UTIL,3200,DET@ATL 11/09/2018 07:30PM ET,DET,0
SG,Vince Carter (11603357),Vince Carter,11603357,SG/G/UTIL,3200,DET@ATL 11/09/2018 07:30PM ET,ATL,14.59
PF/C,Amir Johnson (11603360),Amir Johnson,11603360,PF/C/F/UTIL,3200,CHA@PHI 11/09/2018 07:00PM ET,PHI,11.56
C,Kosta Koufos (11603364),Kosta Koufos,11603364,C/UTIL,3200,MIN@SAC 11/09/2018 10:00PM ET,SAC,13.3
SF/PF,Anthony Tolliver (11603366),Anthony Tolliver,11603366,SF/PF/F/UTIL,3200,MIN@SAC 11/09/2018 10:00PM ET,MIN,12.88
PG/SG,Shabazz Napier (11603370),Shabazz Napier,11603370,PG/SG/G/UTIL,3100,BKN@DEN 11/09/2018 09:00PM ET,BKN,14.06
PF,Georges Niang (11603374),Georges Niang,11603374,PF/F/UTIL,3100,BOS@UTA 11/09/2018 09:30PM ET,UTA,7.84
PF,Semi Ojeleye (11603377),Semi Ojeleye,11603377,PF/F/UTIL,3100,BOS@UTA 11/09/2018 09:30PM ET,BOS,4.28
PF,TJ Leaf (11603380),TJ Leaf,11603380,PF/F/UTIL,3100,IND@MIA 11/09/2018 08:00PM ET,IND,3.93
SG,Bruce Brown Jr. (11603383),Bruce Brown Jr.,11603383,SG/G/UTIL,3100,DET@ATL 11/09/2018 07:30PM ET,DET,7.36
C,Miles Plumlee (11603396),Miles Plumlee,11603396,C/UTIL,3100,DET@ATL 11/09/2018 07:30PM ET,ATL,11.08
PG/SG,T.J. McConnell (11603386),T.J. McConnell,11603386,PG/SG/G/UTIL,3100,CHA@PHI 11/09/2018 07:00PM ET,PHI,10.53
PF,Harry Giles (11603390),Harry Giles,11603390,PF/F/UTIL,3100,MIN@SAC 11/09/2018 10:00PM ET,SAC,8.94
PG,Jared Terrell (11603393),Jared Terrell,11603393,PG/G/UTIL,3100,MIN@SAC 11/09/2018 10:00PM ET,MIN,12.25
C,Alan Williams (11603398),Alan Williams,11603398,C/UTIL,3000,BKN@DEN 11/09/2018 09:00PM ET,BKN,0
SG/SF,Treveon Graham (11603400),Treveon Graham,11603400,SG/SF/F/G/UTIL,3000,BKN@DEN 11/09/2018 09:00PM ET,BKN,3.75
PF/C,Kenneth Faried (11603405),Kenneth Faried,11603405,PF/C/F/UTIL,3000,BKN@DEN 11/09/2018 09:00PM ET,BKN,5.25
SF,Dzanan Musa (11603409),Dzanan Musa,11603409,SF/F/UTIL,3000,BKN@DEN 11/09/2018 09:00PM ET,BKN,4.25
PF,Rodions Kurucs (11603412),Rodions Kurucs,11603412,PF/F/UTIL,3000,BKN@DEN 11/09/2018 09:00PM ET,BKN,11.62
SG,Theo Pinson (11603415),Theo Pinson,11603415,SG/G/UTIL,3000,BKN@DEN 11/09/2018 09:00PM ET,BKN,3.88
PF,Tyler Lydon (11603418),Tyler Lydon,11603418,PF/F/UTIL,3000,BKN@DEN 11/09/2018 09:00PM ET,DEN,1.06
C,Thomas Welsh (11603421),Thomas Welsh,11603421,C/UTIL,3000,BKN@DEN 11/09/2018 09:00PM ET,DEN,2.75
PG,DeVaughn Akoon-Purcell (11603423),DeVaughn Akoon-Purcell,11603423,PG/G/UTIL,3000,BKN@DEN 11/09/2018 09:00PM ET,DEN,1.42
SF/PF,Michael Porter Jr. (11603426),Michael Porter Jr.,11603426,SF/PF/F/UTIL,3000,BKN@DEN 11/09/2018 09:00PM ET,DEN,0
SF/PF,Jarred Vanderbilt (11603430),Jarred Vanderbilt,11603430,SF/PF/F/UTIL,3000,BKN@DEN 11/09/2018 09:00PM ET,DEN,0
PG,Chasson Randle (11603434),Chasson Randle,11603434,PG/G/UTIL,3000,WAS@ORL 11/09/2018 07:00PM ET,WAS,0
PG/SG,Jordan McRae (11603437),Jordan McRae,11603437,PG/SG/G/UTIL,3000,WAS@ORL 11/09/2018 07:00PM ET,WAS,4
PG/SG,Tomas Satoransky (11603441),Tomas Satoransky,11603441,PG/SG/G/UTIL,3000,WAS@ORL 11/09/2018 07:00PM ET,WAS,10.2
PF/C,Jason Smith (11603445),Jason Smith,11603445,PF/C/F/UTIL,3000,WAS@ORL 11/09/2018 07:00PM ET,WAS,11.53
C,Ian Mahinmi (11603449),Ian Mahinmi,11603449,C/UTIL,3000,WAS@ORL 11/09/2018 07:00PM ET,WAS,11.25
SG,Devin Robinson (11603451),Devin Robinson,11603451,SG/G/UTIL,3000,WAS@ORL 11/09/2018 07:00PM ET,WAS,0
C,Thomas Bryant (11603454),Thomas Bryant,11603454,C/UTIL,3000,WAS@ORL 11/09/2018 07:00PM ET,WAS,5.56
SF,Troy Brown (11603456),Troy Brown,11603456,SF/F/UTIL,3000,WAS@ORL 11/09/2018 07:00PM ET,WAS,6.35
PF/C,Jarell Martin (11603459),Jarell Martin,11603459,PF/C/F/UTIL,3000,WAS@ORL 11/09/2018 07:00PM ET,ORL,7.96
SG,Wes Iwundu (11603463),Wes Iwundu,11603463,SG/G/UTIL,3000,WAS@ORL 11/09/2018 07:00PM ET,ORL,8.68
PG,Isaiah Briscoe (11603466),Isaiah Briscoe,11603466,PG/G/UTIL,3000,WAS@ORL 11/09/2018 07:00PM ET,ORL,5
SF,Melvin Frazier (11603469),Melvin Frazier,11603469,SF/F/UTIL,3000,WAS@ORL 11/09/2018 07:00PM ET,ORL,0
SG,Troy Caupain (11603472),Troy Caupain,11603472,SG/G/UTIL,3000,WAS@ORL 11/09/2018 07:00PM ET,ORL,0
PF,Amile Jefferson (11603475),Amile Jefferson,11603475,PF/F/UTIL,3000,WAS@ORL 11/09/2018 07:00PM ET,ORL,0
C,Timofey Mozgov (11603478),Timofey Mozgov,11603478,C/UTIL,3000,WAS@ORL 11/09/2018 07:00PM ET,ORL,0
PF,Khem Birch (11603480),Khem Birch,11603480,PF/F/UTIL,3000,WAS@ORL 11/09/2018 07:00PM ET,ORL,5.83
PF,Tyler Cavanaugh (11603483),Tyler Cavanaugh,11603483,PF/F/UTIL,3000,BOS@UTA 11/09/2018 09:30PM ET,UTA,0
PG,Nazareth Mitrou-Long (11603486),Nazareth Mitrou-Long,11603486,PG/G/UTIL,3000,BOS@UTA 11/09/2018 09:30PM ET,UTA,0
PG,Raul Neto (11603489),Raul Neto,11603489,PG/G/UTIL,3000,BOS@UTA 11/09/2018 09:30PM ET,UTA,0
C,Ekpe Udoh (11603492),Ekpe Udoh,11603492,C/UTIL,3000,BOS@UTA 11/09/2018 09:30PM ET,UTA,3.97
SF/PF,Thabo Sefolosha (11603494),Thabo Sefolosha,11603494,SF/PF/F/UTIL,3000,BOS@UTA 11/09/2018 09:30PM ET,UTA,4.88
